transaction_id,timestamp_sec,amount,mcc,mcc_risk_weight,is_decline,hour_of_day_sin,hour_of_day_cos,card_type,device_risk_score,velocity,geo_distance_km,card_age_days,failed_attempts_24h,user_agent_category,provisioning_channel,nfc_tap_latency_ms,bnpl_bureau_inquiries,raas_dispute_score,bopis_pickup_delay_min,is_fraud,attack_vector,fraud_subtype
TX_LEG_STD_012078,535009.183966732,86.35,4121,0.35,0,0.9349,0.355,mastercard,0.1981,0.76,18.75,259.0,0,standard_browser,0,0.0,0,0.1003,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_012079,535026.4191335714,122.46,5912,0.12,0,0.9353,0.3539,visa,0.0229,1.3,15.5,408.0,2,standard_browser,1,69.9,0,0.0074,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_012080,535029.5829590865,272.76,5541,0.18,0,0.9354,0.3536,mastercard,0.1829,1.1,36.15,71.0,0,standard_browser,0,0.0,0,0.01,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_012081,535032.4163651738,97.43,5912,0.12,0,0.9355,0.3534,visa,0.0548,2.06,13.84,129.0,0,standard_browser,1,0.0,0,0.0612,251.0,0,legitimate,legitimate_standard
TX_LEG_HN_008173,535033.2126111698,9.38,5816,0.88,0,0.9355,0.3534,mastercard,0.2728,2.37,7.58,80.0,0,standard_browser,0,0.0,0,0.0642,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_012082,535060.9926263116,156.06,5541,0.18,0,0.9362,0.3515,visa,0.0537,1.43,33.04,359.0,0,standard_browser,0,0.0,0,0.0818,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_008174,535083.0834955198,66.29,5969,0.82,1,0.9368,0.35,visa,0.2077,1.64,0.1,584.0,1,standard_browser,0,28.1,2,0.0372,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_012083,535109.4792137175,86.56,5912,0.12,0,0.9374,0.3482,visa,0.1467,1.76,20.72,245.0,0,standard_browser,0,0.0,0,0.0466,449.0,0,legitimate,legitimate_standard
TX_LEG_STD_012084,535116.4481328424,53.38,5812,0.15,0,0.9376,0.3477,mastercard,0.2366,1.03,30.76,113.0,0,standard_browser,0,0.0,0,0.0313,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_012085,535142.3713121207,105.25,5912,0.12,0,0.9383,0.346,visa,0.0188,1.89,0.1,234.0,0,standard_browser,0,0.0,0,0.0301,413.0,0,legitimate,legitimate_standard
TX_LEG_STD_012086,535160.8593341921,356.83,5311,0.4,0,0.9387,0.3447,visa,0.1164,1.62,50.51,89.0,0,standard_browser,0,0.0,0,0.0913,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_008175,535182.178090275,89.13,5968,0.8,0,0.9392,0.3432,mastercard,0.3961,0.71,20.3,550.0,1,standard_browser,0,0.0,0,0.0839,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_012087,535281.5236421421,72.62,5311,0.4,0,0.9417,0.3364,visa,0.0621,1.07,22.94,660.0,0,standard_browser,0,0.0,0,0.0672,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_012088,535294.556862431,65.54,5311,0.4,0,0.942,0.3356,visa,0.0337,2.51,2.75,2501.0,0,standard_browser,0,53.1,0,0.0096,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_012089,535294.7082681564,72.59,5311,0.4,0,0.942,0.3355,mastercard,0.0443,1.92,72.82,445.0,0,standard_browser,1,0.0,0,0.1744,0.0,1,legitimate,label_noise_undetected
TX_LEG_STD_012090,535307.027428201,340.25,5999,0.85,0,0.9423,0.3347,mastercard,0.1116,1.44,13.01,2008.0,0,standard_browser,0,0.0,0,0.0318,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_012091,535337.1821552356,231.21,5999,0.85,0,0.9431,0.3326,visa,0.3946,1.28,15.99,534.0,0,standard_browser,0,0.0,2,0.0251,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_008176,535344.1691071275,14.91,5816,0.88,0,0.9432,0.3321,visa,0.3687,1.52,10.21,382.0,0,standard_browser,0,50.6,0,0.0668,0.0,1,legitimate_hard_negative,label_noise_undetected
TX_LEG_STD_012092,535382.2901176596,197.45,4121,0.35,0,0.9441,0.3295,visa,0.0716,1.38,60.72,499.0,0,standard_browser,0,0.0,1,0.0662,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_008177,535410.0180601678,76.37,5969,0.82,0,0.9448,0.3276,amex,0.5806,0.73,30.69,1586.0,0,standard_browser,0,31.2,0,0.0919,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_012093,535416.5543157059,277.71,5812,0.15,0,0.945,0.3272,mastercard,0.188,1.77,33.98,223.0,0,standard_browser,0,0.0,0,0.0206,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_008178,535446.3420252587,31.65,5816,0.88,0,0.9457,0.3251,mastercard,0.3168,1.96,11.27,192.0,2,standard_browser,0,0.0,2,0.0915,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_012094,535458.283409516,204.19,5912,0.12,0,0.946,0.3243,visa,0.1739,1.81,41.82,382.0,0,standard_browser,0,0.0,0,0.0243,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_012095,535467.195606051,119.24,4121,0.35,0,0.9462,0.3237,mastercard,0.1283,1.2,50.94,1035.0,0,standard_browser,0,0.0,0,0.0227,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_008179,535481.6763949449,40.97,7399,0.9,0,0.9465,0.3227,mastercard,0.1595,2.35,0.1,365.0,0,standard_browser,0,0.0,0,0.0719,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_008180,535491.2680760865,22.81,5968,0.8,1,0.9467,0.322,visa,0.1579,2.79,35.25,263.0,1,standard_browser,0,31.7,0,0.004,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_008181,535505.5118061114,27.85,5969,0.82,0,0.9471,0.3211,visa,0.1077,2.13,14.03,36.0,0,standard_browser,1,0.0,2,0.1778,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_012096,535509.2679728777,89.12,5541,0.18,0,0.9471,0.3208,mastercard,0.0895,0.99,7.97,193.0,0,standard_browser,1,0.0,1,0.0051,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_012097,535587.1516008117,214.73,5912,0.12,0,0.9489,0.3154,visa,0.1042,0.96,0.1,97.0,0,standard_browser,0,0.0,0,0.0224,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_008182,535590.8703001676,29.81,5816,0.88,0,0.949,0.3152,mastercard,0.0911,1.59,24.56,307.0,0,standard_browser,0,0.0,1,0.0679,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_008183,535591.502469636,21.11,5816,0.88,0,0.949,0.3151,mastercard,0.2294,1.52,15.96,178.0,0,standard_browser,0,0.0,2,0.0452,153.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_012098,535638.4886851155,140.9,5311,0.4,0,0.9501,0.3119,mastercard,0.01,0.86,14.48,396.0,0,standard_browser,0,25.1,0,0.1221,414.0,0,legitimate,legitimate_standard
TX_LEG_HN_008184,535639.7406451314,41.26,5968,0.8,0,0.9501,0.3118,mastercard,0.3864,3.53,11.05,299.0,0,standard_browser,1,0.0,0,0.0714,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_008185,535646.1401231374,52.11,5816,0.88,0,0.9503,0.3114,visa,0.2955,2.14,17.05,203.0,0,standard_browser,0,53.3,0,0.0697,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_008186,535648.5454477365,24.39,7399,0.9,0,0.9503,0.3112,visa,0.1724,1.79,8.57,501.0,0,standard_browser,2,0.0,0,0.052,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_008187,535670.5018508729,26.54,5816,0.88,0,0.9508,0.3097,visa,0.1724,2.61,15.51,253.0,0,standard_browser,0,0.0,0,0.1748,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_008188,535682.8039622653,37.14,5816,0.88,0,0.9511,0.3088,mastercard,0.1464,1.16,22.57,102.0,0,standard_browser,1,65.4,1,0.1165,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_012099,535684.6526817924,71.3,5912,0.12,0,0.9512,0.3087,mastercard,0.1686,0.95,23.21,573.0,0,standard_browser,0,27.8,0,0.0287,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_012100,535718.4365032673,183.79,5311,0.4,0,0.9519,0.3064,mastercard,0.0821,1.69,32.22,112.0,0,standard_browser,0,43.3,0,0.0071,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_012101,535724.7547031699,107.49,5311,0.4,0,0.9521,0.3059,visa,0.2907,0.45,0.23,653.0,0,standard_browser,0,0.0,2,0.0009,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_012102,535733.6159198871,236.12,5812,0.15,0,0.9523,0.3053,visa,0.0674,0.9,20.08,393.0,0,standard_browser,0,0.0,0,0.035,0.0,0,legitimate,legitimate_standard
TX_FRD_BOPIS_000125,535751.8347462679,391.72,5812,0.15,0,0.9527,0.304,mastercard,0.3325,2.32,33.99,75.0,0,automated_script,1,0.0,0,0.0174,10.0,1,bopis_mule_laundering,bopis_mule_laundering
TX_LEG_STD_012103,535787.1482124482,70.6,5541,0.18,0,0.9534,0.3016,visa,0.0233,1.19,47.48,1061.0,0,standard_browser,0,40.1,0,0.0963,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_012104,535817.7737080876,170.11,5812,0.15,0,0.9541,0.2995,visa,0.0234,1.18,24.13,1433.0,0,standard_browser,0,0.0,0,0.197,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_012105,535854.7798205201,125.73,5812,0.15,0,0.9549,0.2969,mastercard,0.2506,1.37,4.28,357.0,0,standard_browser,0,0.0,0,0.0192,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_012106,535871.0518427399,124.71,5311,0.4,0,0.9553,0.2958,mastercard,0.2695,0.93,30.17,565.0,0,standard_browser,0,0.0,0,0.021,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_008189,535881.6138567809,16.31,7399,0.9,0,0.9555,0.295,mastercard,0.2264,1.6,17.29,186.0,0,standard_browser,2,84.7,0,0.0505,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_012107,535897.2411914415,163.81,5311,0.4,1,0.9558,0.294,visa,0.1183,1.69,16.07,758.0,0,standard_browser,1,0.0,0,0.0349,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_012108,535918.1875851249,105.89,4121,0.35,0,0.9563,0.2925,mastercard,0.0865,1.12,4.25,610.0,0,standard_browser,0,63.8,1,0.0551,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_008190,535928.2627289885,49.76,5969,0.82,0,0.9565,0.2918,visa,0.118,1.66,24.98,192.0,2,standard_browser,2,0.0,1,0.0569,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_012109,535954.9886418255,166.3,5812,0.15,0,0.957,0.2899,mastercard,0.0994,1.9,56.55,285.0,0,standard_browser,0,0.0,0,0.1203,136.0,0,legitimate,legitimate_standard
TX_LEG_STD_012110,536001.1256705129,144.99,5311,0.4,0,0.958,0.2867,visa,0.1207,0.93,0.1,144.0,0,standard_browser,0,0.0,0,0.0274,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_012111,536050.3638729283,134.35,5812,0.15,0,0.959,0.2833,mastercard,0.3442,1.02,15.69,401.0,0,standard_browser,0,39.6,0,0.0337,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_012112,536068.7950628516,233.66,5311,0.4,0,0.9594,0.282,visa,0.2523,0.67,18.89,743.0,1,standard_browser,0,0.0,0,0.0746,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_012113,536075.6987773561,54.26,5311,0.4,0,0.9596,0.2815,visa,0.0672,1.48,14.58,968.0,0,standard_browser,0,0.0,0,0.0352,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_012114,536127.1855475084,163.07,5999,0.85,0,0.9606,0.2779,visa,0.2628,0.91,42.97,107.0,0,standard_browser,0,68.7,1,0.1817,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_012115,536168.2353542611,126.69,5311,0.4,0,0.9614,0.2751,amex,0.0939,1.29,19.19,500.0,0,standard_browser,0,0.0,2,0.1129,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_012116,536169.8603303492,157.45,5541,0.18,0,0.9615,0.2749,visa,0.4587,2.43,0.1,54.0,0,standard_browser,0,0.0,0,0.0215,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_012117,536255.8612477895,185.41,5999,0.85,0,0.9632,0.2689,mastercard,0.01,0.92,85.01,1427.0,0,standard_browser,0,0.0,1,0.1152,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_012118,536302.4543837694,180.53,5311,0.4,0,0.9641,0.2657,mastercard,0.0371,1.41,0.1,128.0,0,standard_browser,0,77.4,0,0.0337,67.0,0,legitimate,legitimate_standard
TX_LEG_STD_012119,536306.5084364827,92.32,5999,0.85,0,0.9641,0.2654,visa,0.0414,2.23,53.79,799.0,0,standard_browser,0,34.1,0,0.0489,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_008191,536336.3161338202,80.04,5816,0.88,0,0.9647,0.2633,visa,0.4089,2.59,45.64,1355.0,0,standard_browser,1,0.0,0,0.0173,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_012120,536359.226751788,83.28,5541,0.18,0,0.9652,0.2617,mastercard,0.2729,1.13,17.1,287.0,1,standard_browser,1,0.0,0,0.2067,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_012121,536374.5720574397,156.54,5999,0.85,0,0.9654,0.2606,amex,0.0294,0.92,18.77,922.0,0,standard_browser,0,79.9,0,0.0269,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_008192,536380.7304251535,18.95,7399,0.9,0,0.9656,0.2602,mastercard,0.1268,1.47,26.15,258.0,0,standard_browser,0,73.1,1,0.089,0.0,1,legitimate_hard_negative,label_noise_undetected
TX_LEG_STD_012122,536444.1631068258,309.19,5812,0.15,0,0.9668,0.2557,amex,0.0218,1.42,38.05,1418.0,0,standard_browser,0,0.0,0,0.0266,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_012123,536491.0737692792,106.14,5311,0.4,0,0.9676,0.2524,mastercard,0.3348,1.17,42.29,335.0,0,standard_browser,0,20.7,0,0.0527,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_008193,536507.6882039533,18.89,5969,0.82,0,0.9679,0.2512,mastercard,0.1859,1.42,11.99,295.0,0,standard_browser,0,22.0,0,0.0531,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_012124,536526.7102096989,67.85,5812,0.15,0,0.9683,0.2499,visa,0.1213,0.64,42.69,638.0,0,standard_browser,0,0.0,0,0.18,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_012125,536527.493282494,196.11,5541,0.18,0,0.9683,0.2499,mastercard,0.1069,1.9,41.07,1919.0,0,standard_browser,0,0.0,0,0.1359,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_012126,536530.8847411597,75.01,5311,0.4,0,0.9683,0.2496,visa,0.1423,2.3,18.27,402.0,0,standard_browser,0,0.0,0,0.0068,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_012127,536547.9581114254,150.84,5912,0.12,0,0.9687,0.2484,amex,0.1342,1.56,24.33,629.0,0,standard_browser,0,0.0,1,0.076,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_012128,536571.1524240533,65.12,5812,0.15,0,0.9691,0.2468,visa,0.0909,0.93,67.14,392.0,0,standard_browser,0,30.9,2,0.0426,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_012129,536579.2770401598,101.55,5812,0.15,0,0.9692,0.2462,visa,0.2132,1.3,59.51,248.0,0,standard_browser,0,0.0,0,0.1742,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_012130,536590.7032740136,123.85,5812,0.15,0,0.9694,0.2454,visa,0.0511,0.97,29.53,698.0,0,standard_browser,0,0.0,1,0.0053,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_008194,536595.0113958031,95.09,5968,0.8,0,0.9695,0.2451,mastercard,0.0819,2.96,19.17,39.0,0,standard_browser,0,0.0,0,0.0147,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_008195,536631.0755687929,67.92,7399,0.9,0,0.9701,0.2426,visa,0.5428,3.2,35.78,18.0,0,standard_browser,2,0.0,0,0.0175,267.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_008196,536636.1913094687,24.34,5968,0.8,0,0.9702,0.2422,visa,0.2593,1.19,9.59,148.0,0,standard_browser,2,71.8,1,0.0029,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_FRD_BURST_000214,536637.5026869043,456.77,5816,0.88,1,0.9703,0.2421,mastercard,0.087,0.69,0.1,86.0,0,headless_chrome_bot,0,0.0,0,0.0078,0.0,1,adversarial_model_poisoning,card_testing_burst
TX_LEG_STD_012131,536639.6039387231,99.82,4121,0.35,0,0.9703,0.2419,mastercard,0.01,1.92,1.87,168.0,0,standard_browser,0,0.0,0,0.025,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_008197,536641.0346409854,13.95,7399,0.9,0,0.9703,0.2418,visa,0.1109,2.05,0.36,588.0,0,standard_browser,1,0.0,0,0.1209,168.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_FRD_BNPL_000121,536647.4338606028,93.55,5999,0.85,0,0.9704,0.2414,visa,0.3835,1.13,9.66,74.0,2,standard_browser,0,0.0,13,0.0594,0.0,0,bnpl_synthetic_stacking,label_noise_reversed
TX_LEG_HN_008198,536666.4368414162,21.26,5816,0.88,0,0.9708,0.2401,amex,0.2801,1.44,9.15,526.0,0,standard_browser,0,0.0,0,0.0663,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_012132,536675.249573134,139.29,5912,0.12,0,0.9709,0.2394,mastercard,0.1722,1.42,19.81,159.0,1,standard_browser,0,37.3,0,0.107,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_008199,536685.5775738851,9.97,5816,0.88,0,0.9711,0.2387,visa,0.4162,1.27,0.12,126.0,1,standard_browser,0,0.0,1,0.0447,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_012133,536701.4978422673,154.6,4121,0.35,1,0.9714,0.2376,visa,0.0225,1.27,93.6,487.0,0,standard_browser,0,0.0,0,0.0223,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_008200,536713.4255377452,24.07,5816,0.88,0,0.9716,0.2367,visa,0.01,1.11,2.14,25.0,0,standard_browser,0,0.0,0,0.0666,66.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_008201,536718.445375371,18.0,5816,0.88,0,0.9717,0.2364,visa,0.6874,1.84,27.38,116.0,0,standard_browser,1,22.2,0,0.0574,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_012134,536759.5265364315,96.21,4121,0.35,0,0.9724,0.2335,visa,0.0386,1.36,59.23,361.0,0,standard_browser,0,0.0,1,0.0982,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_012135,536769.0410532728,89.54,5812,0.15,0,0.9725,0.2328,mastercard,0.0182,1.32,41.09,1220.0,2,standard_browser,0,44.4,1,0.0143,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_012136,536770.3813119626,262.46,5541,0.18,0,0.9725,0.2327,visa,0.3735,1.33,16.48,112.0,0,standard_browser,0,0.0,0,0.1025,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_012137,536784.629250706,100.9,5812,0.15,0,0.9728,0.2317,visa,0.0365,1.68,30.02,137.0,0,standard_browser,0,72.3,0,0.0131,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_012138,536785.0930494661,147.21,5812,0.15,0,0.9728,0.2317,mastercard,0.1995,1.16,25.25,1646.0,0,standard_browser,0,0.0,0,0.1016,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_008202,536821.4558884263,11.68,7399,0.9,0,0.9734,0.2291,amex,0.261,1.46,3.21,688.0,0,standard_browser,0,56.6,0,0.1384,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_008203,536847.5379522104,82.29,7399,0.9,1,0.9738,0.2273,visa,0.3965,1.69,2.27,182.0,0,standard_browser,2,0.0,1,0.0076,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_008204,536860.7985295969,29.45,5816,0.88,0,0.9741,0.2263,mastercard,0.1778,0.79,25.22,116.0,0,standard_browser,0,0.0,0,0.1764,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_008205,536866.8876376866,45.1,5816,0.88,0,0.9742,0.2259,visa,0.0772,1.14,11.59,119.0,0,standard_browser,1,83.0,0,0.0675,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_012139,536897.4514619504,55.18,5311,0.4,0,0.9747,0.2237,mastercard,0.1179,0.84,0.1,348.0,0,standard_browser,0,0.0,0,0.0641,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_008206,536929.9797112969,55.35,5968,0.8,0,0.9752,0.2214,mastercard,0.3611,1.49,31.8,351.0,0,standard_browser,0,0.0,1,0.0726,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_012140,536990.9713316138,353.91,5999,0.85,0,0.9762,0.2171,mastercard,0.1988,1.44,27.36,175.0,0,standard_browser,0,0.0,0,0.0363,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_012141,536993.7444546674,159.52,4121,0.35,1,0.9762,0.2169,amex,0.2376,0.83,61.43,1784.0,0,standard_browser,1,0.0,0,0.0345,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_012142,537006.9853516027,35.51,5541,0.18,0,0.9764,0.2159,mastercard,0.1672,1.37,6.69,743.0,0,standard_browser,0,0.0,1,0.0628,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_012143,537060.9645764009,64.08,5812,0.15,0,0.9772,0.2121,visa,0.1309,0.9,12.42,583.0,0,standard_browser,0,0.0,0,0.0362,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_008207,537061.7336439652,28.57,5816,0.88,0,0.9773,0.2121,visa,0.2391,1.37,26.53,415.0,0,standard_browser,0,0.0,0,0.0503,238.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_012144,537157.2342752581,80.46,5541,0.18,0,0.9787,0.2053,mastercard,0.0663,0.91,25.52,412.0,0,standard_browser,0,0.0,2,0.1294,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_008208,537162.5823677953,261.3,7399,0.9,0,0.9788,0.2049,mastercard,0.3845,1.44,22.15,45.0,0,standard_browser,0,0.0,2,0.0516,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_012145,537196.243228008,303.1,5541,0.18,0,0.9793,0.2025,mastercard,0.1909,1.37,40.29,191.0,0,standard_browser,0,0.0,0,0.0395,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_012146,537255.5795941408,554.52,5999,0.85,1,0.9801,0.1983,mastercard,0.01,1.12,27.77,171.0,0,standard_browser,1,0.0,0,0.0022,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_008209,537266.953599033,62.74,5816,0.88,0,0.9803,0.1974,mastercard,0.2586,1.33,18.76,444.0,0,standard_browser,0,38.6,0,0.2065,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_012147,537275.7174661516,167.25,5812,0.15,0,0.9804,0.1968,amex,0.0116,1.04,23.1,341.0,0,standard_browser,1,0.0,0,0.0228,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_008210,537283.2741499097,20.54,5969,0.82,0,0.9805,0.1963,mastercard,0.01,0.73,3.76,659.0,0,standard_browser,2,0.0,0,0.1402,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_008211,537283.2810872714,52.88,5816,0.88,0,0.9805,0.1963,amex,0.3762,2.63,4.95,947.0,0,standard_browser,0,0.0,0,0.0512,301.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_008212,537286.2863323767,72.5,5816,0.88,0,0.9806,0.1961,visa,0.3999,4.09,6.97,344.0,1,standard_browser,2,0.0,1,0.0124,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_012148,537295.1854825413,224.55,5311,0.4,0,0.9807,0.1954,mastercard,0.2345,0.97,22.32,391.0,0,standard_browser,0,0.0,0,0.0298,0.0,0,legitimate,legitimate_standard
TX_FRD_BURST_000215,537308.3535198041,431.13,5411,0.1,1,0.9809,0.1945,visa,0.412,10.8,23.43,59.0,1,headless_chrome_bot,0,0.0,0,0.0834,0.0,1,card_testing_burst,card_testing_burst
TX_LEG_HN_008213,537350.286552622,35.44,7399,0.9,1,0.9815,0.1915,mastercard,0.178,3.9,29.66,368.0,0,standard_browser,1,75.9,1,0.1543,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_008214,537378.1924129367,65.53,5816,0.88,1,0.9819,0.1895,visa,0.0791,1.34,13.67,36.0,2,standard_browser,1,0.0,1,0.0425,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_012149,537386.172529034,279.07,5311,0.4,0,0.982,0.1889,amex,0.3403,1.21,13.46,799.0,0,standard_browser,0,0.0,0,0.0132,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_012150,537404.7323104343,60.55,5912,0.12,0,0.9822,0.1876,visa,0.0643,1.15,42.27,428.0,0,standard_browser,0,0.0,0,0.0139,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_008215,537419.1911089626,43.93,5816,0.88,0,0.9824,0.1866,mastercard,0.4692,1.1,19.26,681.0,0,standard_browser,1,0.0,0,0.0727,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_008216,537454.7386436037,138.45,5816,0.88,0,0.9829,0.184,mastercard,0.5585,1.47,0.1,266.0,0,standard_browser,0,0.0,0,0.056,268.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_008217,537464.8410158894,151.7,5816,0.88,0,0.9831,0.1833,amex,0.4118,1.83,2.99,231.0,0,standard_browser,2,76.7,0,0.0914,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_008218,537484.9551483457,15.74,5968,0.8,1,0.9833,0.1819,mastercard,0.0622,2.13,23.11,80.0,0,standard_browser,0,0.0,0,0.2457,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_012151,537506.6147526345,115.88,4121,0.35,0,0.9836,0.1803,mastercard,0.0902,1.77,0.1,188.0,0,standard_browser,1,38.7,1,0.0021,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_012152,537513.5759676901,114.36,5311,0.4,0,0.9837,0.1798,visa,0.1726,0.87,0.1,156.0,0,standard_browser,0,63.7,0,0.0205,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_008219,537521.6241924636,41.97,5968,0.8,0,0.9838,0.1793,visa,0.2265,3.54,7.03,167.0,0,standard_browser,0,0.0,0,0.1332,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_008220,537537.72097884,51.16,5969,0.82,0,0.984,0.1781,mastercard,0.2046,2.26,38.76,186.0,1,standard_browser,0,0.0,0,0.0847,122.0,0,legitimate_hard_negative,legitimate_hard_negative
